Date,Open,High,Low,Close,Adj Close,Volume
2017-03-24,0.010528,0.010825,0.009135,0.010518,0.010518,24493700
2017-03-25,0.010502,0.010711,0.009040,0.009116,0.009116,11334900
2017-03-26,0.009159,0.009840,0.009079,0.009545,0.009545,5475230
2017-03-27,0.009482,0.010053,0.009155,0.009597,0.009597,6336150
2017-03-28,0.009568,0.009644,0.009280,0.009514,0.009514,3111280
2017-03-29,0.009526,0.010101,0.009520,0.010101,0.010101,3344230
2017-03-30,0.010125,0.014126,0.010125,0.013276,0.013276,19821800
2017-03-31,0.013049,0.021776,0.013049,0.020889,0.020889,72699400
2017-04-01,0.021743,0.022798,0.019664,0.021892,0.021892,30657700
2017-04-02,0.021938,0.071441,0.021696,0.061159,0.061159,230622000
2017-04-03,0.060291,0.061594,0.027447,0.033023,0.033023,155550000
2017-04-04,0.033032,0.040702,0.028324,0.037455,0.037455,78538096
2017-04-05,0.037386,0.040178,0.035214,0.035544,0.035544,42360300
2017-04-06,0.035672,0.036843,0.029463,0.032665,0.032665,48264600
2017-04-07,0.032740,0.036935,0.030789,0.036320,0.036320,36825000
2017-04-08,0.036355,0.036895,0.034932,0.035849,0.035849,14782600
2017-04-09,0.035799,0.035799,0.032327,0.034020,0.034020,15695600
2017-04-10,0.034123,0.035091,0.032806,0.033598,0.033598,12012700
2017-04-11,0.033677,0.034576,0.032035,0.032952,0.032952,11301000
2017-04-12,0.033002,0.034794,0.032477,0.034336,0.034336,13437000
2017-04-13,0.034459,0.035574,0.033461,0.034383,0.034383,15872400
2017-04-14,0.034262,0.035127,0.032986,0.033779,0.033779,8869300
2017-04-15,0.033528,0.034281,0.033276,0.033955,0.033955,4972610
2017-04-16,0.033880,0.034002,0.033194,0.033462,0.033462,5980280
2017-04-17,0.033400,0.034060,0.032955,0.033655,0.033655,7933260
2017-04-18,0.033638,0.034021,0.032866,0.033184,0.033184,8970210
2017-04-19,0.033181,0.033387,0.029687,0.030173,0.030173,13265600
2017-04-20,0.030259,0.030611,0.027493,0.029984,0.029984,25650400
2017-04-21,0.029727,0.034044,0.029216,0.032779,0.032779,28245700
2017-04-22,0.033122,0.033279,0.031422,0.031770,0.031770,9020550
2017-04-23,0.031878,0.031974,0.030742,0.031278,0.031278,4976320
2017-04-24,0.031236,0.031436,0.030739,0.031384,0.031384,6333250
2017-04-25,0.031409,0.033826,0.031297,0.032346,0.032346,13469200
2017-04-26,0.032390,0.033509,0.032183,0.032797,0.032797,11921700
2017-04-27,0.032827,0.035377,0.032157,0.034816,0.034816,16661600
2017-04-28,0.034843,0.045111,0.034784,0.044475,0.044475,81121600
2017-04-29,0.044558,0.057719,0.044558,0.052868,0.052868,114359000
2017-04-30,0.052807,0.054646,0.049574,0.051607,0.051607,41974200
2017-05-01,0.051580,0.057779,0.049317,0.055115,0.055115,61730100
2017-05-02,0.054646,0.055639,0.050710,0.053908,0.053908,33814700
2017-05-03,0.053905,0.061435,0.052283,0.060490,0.060490,42869000
2017-05-04,0.061062,0.085499,0.059283,0.078914,0.078914,153374000
2017-05-05,0.080229,0.106935,0.078704,0.093551,0.093551,184430000
2017-05-06,0.093429,0.106144,0.093429,0.101791,0.101791,88394200
2017-05-07,0.101929,0.148274,0.098938,0.141763,0.141763,249028992
2017-05-08,0.141620,0.237587,0.135105,0.198212,0.198212,402611008
2017-05-09,0.199198,0.216890,0.134406,0.160074,0.160074,214002000
2017-05-10,0.158471,0.201207,0.156363,0.186066,0.186066,138792000
2017-05-11,0.185035,0.194828,0.162431,0.183135,0.183135,103699000
2017-05-12,0.182760,0.209535,0.180984,0.206068,0.206068,123635000
2017-05-13,0.206697,0.223602,0.186980,0.214878,0.214878,117101000
2017-05-14,0.215179,0.223486,0.211186,0.220223,0.220223,69732000
2017-05-15,0.220069,0.270720,0.220069,0.270720,0.270720,223923008
2017-05-16,0.269824,0.349861,0.269824,0.349861,0.349861,440881984
2017-05-17,0.355124,0.435170,0.326358,0.394132,0.394132,470974016
2017-05-18,0.394931,0.408012,0.331116,0.364869,0.364869,237644000
2017-05-19,0.363505,0.363505,0.300794,0.327801,0.327801,269894016
2017-05-20,0.328631,0.370361,0.303941,0.351634,0.351634,237792000
2017-05-21,0.353164,0.367636,0.332222,0.336201,0.336201,129765000
2017-05-22,0.338403,0.345412,0.270091,0.317954,0.317954,265699008
2017-05-23,0.313347,0.354014,0.291893,0.323368,0.323368,153050000
2017-05-24,0.325054,0.357358,0.293009,0.295890,0.295890,166168000
2017-05-25,0.291834,0.303467,0.238308,0.246065,0.246065,237804992
2017-05-26,0.245083,0.327812,0.245083,0.271808,0.271808,253935008
2017-05-27,0.272697,0.283363,0.162345,0.212549,0.212549,255532000
2017-05-28,0.212887,0.242395,0.204652,0.229554,0.229554,122253000
2017-05-29,0.227189,0.242820,0.214777,0.232070,0.232070,86555600
2017-05-30,0.232191,0.237367,0.205324,0.205324,0.205324,92808704
2017-05-31,0.205360,0.247677,0.193839,0.246590,0.246590,160620000
2017-06-01,0.243946,0.336797,0.243946,0.333657,0.333657,588819008
2017-06-02,0.333645,0.335809,0.290710,0.303448,0.303448,293676992
2017-06-03,0.300460,0.310863,0.277563,0.294580,0.294580,155454000
2017-06-04,0.298386,0.313944,0.277185,0.299413,0.299413,153488000
2017-06-05,0.299862,0.302394,0.284600,0.294003,0.294003,78433504
2017-06-06,0.294028,0.294537,0.276248,0.284548,0.284548,132720000
2017-06-07,0.284677,0.298379,0.278874,0.279783,0.279783,145839008
2017-06-08,0.280902,0.298570,0.276441,0.289678,0.289678,103152000
2017-06-09,0.289695,0.299493,0.285884,0.286019,0.286019,102482000
2017-06-10,0.285806,0.288991,0.257879,0.260874,0.260874,156720992
2017-06-11,0.259445,0.277735,0.259113,0.272759,0.272759,114566000
2017-06-12,0.273075,0.283290,0.247476,0.253964,0.253964,149942000
2017-06-13,0.253823,0.274659,0.252200,0.266153,0.266153,111937000
2017-06-14,0.265823,0.307854,0.263202,0.278447,0.278447,431096000
2017-06-15,0.278196,0.278923,0.240868,0.259266,0.259266,191548000
2017-06-16,0.259473,0.266211,0.252408,0.262068,0.262068,88152400
2017-06-17,0.262358,0.270717,0.258105,0.268351,0.268351,121948000
2017-06-18,0.268085,0.289468,0.265078,0.284600,0.284600,232512000
2017-06-19,0.283977,0.296068,0.280233,0.296068,0.296068,164955008
2017-06-20,0.292194,0.339533,0.290147,0.324427,0.324427,793609984
2017-06-21,0.324623,0.327760,0.283614,0.296366,0.296366,358492992
2017-06-22,0.299886,0.305852,0.291519,0.297848,0.297848,194551008
2017-06-23,0.297718,0.320751,0.295551,0.319978,0.319978,177220992
2017-06-24,0.319188,0.327117,0.306487,0.311110,0.311110,313710016
2017-06-25,0.310816,0.311157,0.289148,0.298423,0.298423,158844992
2017-06-26,0.298770,0.301980,0.260819,0.277288,0.277288,280100000
2017-06-27,0.277288,0.278810,0.251052,0.276306,0.276306,186951008
2017-06-28,0.275391,0.281490,0.267840,0.280455,0.280455,126278000
2017-06-29,0.280565,0.280873,0.264175,0.265421,0.265421,89745296
2017-06-30,0.266060,0.269160,0.262242,0.262930,0.262930,67764496
2017-07-01,0.262855,0.263053,0.252966,0.254744,0.254744,53611000
2017-07-02,0.254512,0.259951,0.250944,0.259449,0.259449,54095000
2017-07-03,0.258977,0.262354,0.255666,0.259959,0.259959,60367800
2017-07-04,0.259841,0.262258,0.254387,0.254709,0.254709,56008900
2017-07-05,0.255125,0.261713,0.254275,0.256523,0.256523,73292096
2017-07-06,0.256374,0.257148,0.253303,0.254641,0.254641,43845800
2017-07-07,0.254858,0.255431,0.238892,0.239480,0.239480,88408000
2017-07-08,0.239741,0.239741,0.221769,0.236134,0.236134,124578000
2017-07-09,0.236884,0.248501,0.233416,0.233416,0.233416,82755000
2017-07-10,0.234067,0.234067,0.185418,0.203165,0.203165,119367000
2017-07-11,0.196415,0.203320,0.168265,0.185019,0.185019,271415008
2017-07-12,0.184198,0.205898,0.177162,0.205354,0.205354,153023008
2017-07-13,0.205873,0.230452,0.193357,0.200809,0.200809,216750000
2017-07-14,0.200819,0.201156,0.183369,0.190769,0.190769,97037600
2017-07-15,0.190976,0.191167,0.167118,0.170589,0.170589,131779000
2017-07-16,0.169480,0.172575,0.119770,0.148056,0.148056,257944000
2017-07-17,0.150146,0.179604,0.141425,0.177889,0.177889,312684992
2017-07-18,0.179668,0.195807,0.165966,0.188718,0.188718,295840992
2017-07-19,0.188498,0.188533,0.158188,0.168388,0.168388,147778000
2017-07-20,0.170017,0.192918,0.167718,0.188295,0.188295,183292000
2017-07-21,0.189430,0.190708,0.181098,0.182608,0.182608,104722000
